Epoch: 1/500, Batch: 73/884, ETA: 3 days, 1:24:38.017479, D loss: 0.826456, G loss: 38.398876, loss_pixel: 13.268906, loss_adv: 2.599811, loss_char_A: 4.663685, loss_CX: 13.007996, loss_attr:  4.858479
Epoch: 1/500, Batch: 74/884, ETA: 3 days, 1:35:11.593640, D loss: 0.824065, G loss: 41.620720, loss_pixel: 14.584727, loss_adv: 3.682292, loss_char_A: 3.745091, loss_CX: 14.612252, loss_attr:  4.996356
Epoch: 1/500, Batch: 75/884, ETA: 3 days, 2:28:22.998291, D loss: 0.795601, G loss: 36.639854, loss_pixel: 12.787292, loss_adv: 2.125139, loss_char_A: 3.542410, loss_CX: 13.310893, loss_attr:  4.874118
Epoch: 1/500, Batch: 76/884, ETA: 3 days, 1:36:43.872585, D loss: 0.705311, G loss: 39.939884, loss_pixel: 13.292651, loss_adv: 3.856895, loss_char_A: 4.339987, loss_CX: 13.438976, loss_attr:  5.011371
Epoch: 1/500, Batch: 77/884, ETA: 3 days, 1:51:35.485525, D loss: 0.677905, G loss: 36.735481, loss_pixel: 13.340240, loss_adv: 2.889002, loss_char_A: 4.034988, loss_CX: 11.612426, loss_attr:  4.858825
Epoch: 1/500, Batch: 78/884, ETA: 3 days, 1:39:04.520443, D loss: 0.626026, G loss: 36.271313, loss_pixel: 12.297298, loss_adv: 3.728271, loss_char_A: 3.446868, loss_CX: 11.990627, loss_attr:  4.808248
Epoch: 1/500, Batch: 79/884, ETA: 3 days, 1:25:20.163076, D loss: 0.669967, G loss: 36.527378, loss_pixel: 12.411046, loss_adv: 3.439852, loss_char_A: 3.777592, loss_CX: 11.816210, loss_attr:  5.082678
Epoch: 1/500, Batch: 80/884, ETA: 3 days, 1:23:30.627142, D loss: 0.695118, G loss: 35.163670, loss_pixel: 12.449053, loss_adv: 3.284971, loss_char_A: 3.327186, loss_CX: 10.908234, loss_attr:  5.194227
Epoch: 1/500, Batch: 81/884, ETA: 3 days, 1:56:19.715445, D loss: 0.701700, G loss: 35.789185, loss_pixel: 12.851617, loss_adv: 3.188424, loss_char_A: 2.777094, loss_CX: 11.788214, loss_attr:  5.183836
Epoch: 1/500, Batch: 82/884, ETA: 3 days, 1:44:32.288908, D loss: 0.673691, G loss: 38.009861, loss_pixel: 12.576598, loss_adv: 4.676391, loss_char_A: 3.461705, loss_CX: 12.074281, loss_attr:  5.220887
